year,t1,t2,t3,t4,patch_row,patch_col,has_fire,valid_ratio
2022,20220322,20220407,20220423,20220509,304,352,0,1.0
2022,20220322,20220407,20220423,20220509,304,368,0,1.0
2022,20220322,20220407,20220423,20220509,304,384,0,1.0
2022,20220322,20220407,20220423,20220509,304,400,0,1.0
2022,20220322,20220407,20220423,20220509,304,416,0,1.0
2022,20220322,20220407,20220423,20220509,304,432,0,0.98828125
2022,20220322,20220407,20220423,20220509,304,448,0,0.98828125
2022,20220322,20220407,20220423,20220509,304,464,0,1.0
2022,20220322,20220407,20220423,20220509,304,480,0,1.0
2022,20220322,20220407,20220423,20220509,304,496,0,1.0
2022,20220322,20220407,20220423,20220509,304,512,0,1.0
2022,20220322,20220407,20220423,20220509,304,528,0,1.0
2022,20220322,20220407,20220423,20220509,304,544,0,1.0
2022,20220322,20220407,20220423,20220509,304,560,0,1.0
2022,20220322,20220407,20220423,20220509,304,576,0,1.0
2022,20220322,20220407,20220423,20220509,304,592,0,1.0
2022,20220322,20220407,20220423,20220509,304,608,0,1.0
2022,20220322,20220407,20220423,20220509,304,624,0,1.0
2022,20220322,20220407,20220423,20220509,304,640,0,1.0
2022,20220322,20220407,20220423,20220509,304,656,0,1.0
2022,20220322,20220407,20220423,20220509,304,672,0,1.0
2022,20220322,20220407,20220423,20220509,304,688,0,1.0
2022,20220322,20220407,20220423,20220509,304,704,0,0.9423828125
2022,20220322,20220407,20220423,20220509,304,720,0,0.9404296875
2022,20220322,20220407,20220423,20220509,304,736,0,0.921875
2022,20220322,20220407,20220423,20220509,304,752,0,0.8623046875
2022,20220322,20220407,20220423,20220509,304,768,0,0.90625
2022,20220322,20220407,20220423,20220509,304,784,0,0.9677734375
2022,20220322,20220407,20220423,20220509,304,800,0,1.0
2022,20220322,20220407,20220423,20220509,304,816,0,0.98828125
2022,20220322,20220407,20220423,20220509,304,832,0,0.9677734375
2022,20220322,20220407,20220423,20220509,304,848,0,0.9453125
2022,20220322,20220407,20220423,20220509,304,864,0,0.8447265625
2022,20220322,20220407,20220423,20220509,320,304,0,0.5234375
2022,20220322,20220407,20220423,20220509,320,320,0,0.615234375
2022,20220322,20220407,20220423,20220509,320,336,0,0.7490234375
2022,20220322,20220407,20220423,20220509,320,352,0,0.81640625
2022,20220322,20220407,20220423,20220509,320,368,0,0.689453125
2022,20220322,20220407,20220423,20220509,320,384,0,0.6396484375
2022,20220322,20220407,20220423,20220509,320,400,0,0.7705078125
2022,20220322,20220407,20220423,20220509,320,416,0,0.7685546875
2022,20220322,20220407,20220423,20220509,320,432,0,0.611328125
2022,20220322,20220407,20220423,20220509,320,448,0,0.634765625
2022,20220322,20220407,20220423,20220509,320,464,0,0.837890625
2022,20220322,20220407,20220423,20220509,320,480,0,0.9697265625
2022,20220322,20220407,20220423,20220509,320,496,0,0.9990234375
2022,20220322,20220407,20220423,20220509,320,512,0,1.0
2022,20220322,20220407,20220423,20220509,320,528,0,1.0
2022,20220322,20220407,20220423,20220509,320,544,0,1.0
2022,20220322,20220407,20220423,20220509,320,560,0,1.0
2022,20220322,20220407,20220423,20220509,320,576,0,1.0
2022,20220322,20220407,20220423,20220509,320,592,0,1.0
2022,20220322,20220407,20220423,20220509,320,608,0,1.0
2022,20220322,20220407,20220423,20220509,320,624,0,1.0
2022,20220322,20220407,20220423,20220509,320,640,0,1.0
2022,20220322,20220407,20220423,20220509,320,656,0,1.0
2022,20220322,20220407,20220423,20220509,320,672,0,1.0
2022,20220322,20220407,20220423,20220509,320,688,0,1.0
2022,20220322,20220407,20220423,20220509,320,704,0,1.0
2022,20220322,20220407,20220423,20220509,320,720,0,1.0
2022,20220322,20220407,20220423,20220509,320,736,0,1.0
2022,20220322,20220407,20220423,20220509,320,752,0,1.0
2022,20220322,20220407,20220423,20220509,320,768,0,1.0
2022,20220322,20220407,20220423,20220509,320,784,0,1.0
2022,20220322,20220407,20220423,20220509,320,800,0,1.0
2022,20220322,20220407,20220423,20220509,320,816,0,1.0
2022,20220322,20220407,20220423,20220509,320,832,0,1.0
2022,20220322,20220407,20220423,20220509,320,848,0,1.0
2022,20220322,20220407,20220423,20220509,320,864,0,0.9501953125
2022,20220322,20220407,20220423,20220509,336,496,0,0.68359375
2022,20220322,20220407,20220423,20220509,336,512,0,0.9228515625
2022,20220322,20220407,20220423,20220509,336,528,0,1.0
2022,20220322,20220407,20220423,20220509,336,544,0,1.0
2022,20220322,20220407,20220423,20220509,336,560,0,1.0
2022,20220322,20220407,20220423,20220509,336,576,0,1.0
2022,20220322,20220407,20220423,20220509,336,592,0,1.0
2022,20220322,20220407,20220423,20220509,336,608,0,1.0
2022,20220322,20220407,20220423,20220509,336,624,0,1.0
2022,20220322,20220407,20220423,20220509,336,640,0,1.0
2022,20220322,20220407,20220423,20220509,336,656,0,1.0
2022,20220322,20220407,20220423,20220509,336,672,0,1.0
2022,20220322,20220407,20220423,20220509,336,688,0,1.0
2022,20220322,20220407,20220423,20220509,336,704,0,1.0
2022,20220322,20220407,20220423,20220509,336,720,0,1.0
2022,20220322,20220407,20220423,20220509,336,736,0,1.0
2022,20220322,20220407,20220423,20220509,336,752,0,1.0
2022,20220322,20220407,20220423,20220509,336,768,0,1.0
2022,20220322,20220407,20220423,20220509,336,784,0,1.0
2022,20220322,20220407,20220423,20220509,336,800,0,1.0
2022,20220322,20220407,20220423,20220509,336,816,0,1.0
2022,20220322,20220407,20220423,20220509,336,832,0,1.0
2022,20220322,20220407,20220423,20220509,336,848,0,1.0
2022,20220322,20220407,20220423,20220509,336,864,0,0.9462890625
2022,20220322,20220407,20220423,20220509,352,512,0,0.8125
2022,20220322,20220407,20220423,20220509,352,528,0,1.0
2022,20220322,20220407,20220423,20220509,352,544,0,1.0
2022,20220322,20220407,20220423,20220509,352,560,0,1.0
2022,20220322,20220407,20220423,20220509,352,576,1,1.0
2022,20220322,20220407,20220423,20220509,352,592,1,1.0
2022,20220322,20220407,20220423,20220509,352,608,0,1.0
2022,20220322,20220407,20220423,20220509,352,624,0,1.0
2022,20220322,20220407,20220423,20220509,352,640,0,1.0
2022,20220322,20220407,20220423,20220509,352,656,0,1.0
2022,20220322,20220407,20220423,20220509,352,672,0,1.0
2022,20220322,20220407,20220423,20220509,352,688,0,1.0
2022,20220322,20220407,20220423,20220509,352,704,0,1.0
2022,20220322,20220407,20220423,20220509,352,720,0,1.0
2022,20220322,20220407,20220423,20220509,352,736,0,1.0
2022,20220322,20220407,20220423,20220509,352,752,0,1.0
2022,20220322,20220407,20220423,20220509,352,768,0,1.0
2022,20220322,20220407,20220423,20220509,352,784,0,1.0
2022,20220322,20220407,20220423,20220509,352,800,0,1.0
2022,20220322,20220407,20220423,20220509,352,816,0,1.0
2022,20220322,20220407,20220423,20220509,352,832,0,1.0
2022,20220322,20220407,20220423,20220509,352,848,0,1.0
2022,20220322,20220407,20220423,20220509,352,864,0,0.87109375
2022,20220322,20220407,20220423,20220509,368,512,0,0.5576171875
2022,20220322,20220407,20220423,20220509,368,528,0,0.826171875
2022,20220322,20220407,20220423,20220509,368,544,0,0.962890625
2022,20220322,20220407,20220423,20220509,368,560,0,1.0
2022,20220322,20220407,20220423,20220509,368,576,1,1.0
2022,20220322,20220407,20220423,20220509,368,592,1,1.0
2022,20220322,20220407,20220423,20220509,368,608,0,1.0
2022,20220322,20220407,20220423,20220509,368,624,0,1.0
2022,20220322,20220407,20220423,20220509,368,640,0,1.0
2022,20220322,20220407,20220423,20220509,368,656,0,1.0
2022,20220322,20220407,20220423,20220509,368,672,0,1.0
2022,20220322,20220407,20220423,20220509,368,688,0,1.0
2022,20220322,20220407,20220423,20220509,368,704,0,1.0
2022,20220322,20220407,20220423,20220509,368,720,0,1.0
2022,20220322,20220407,20220423,20220509,368,736,0,1.0
2022,20220322,20220407,20220423,20220509,368,752,0,1.0
2022,20220322,20220407,20220423,20220509,368,768,0,1.0
2022,20220322,20220407,20220423,20220509,368,784,0,1.0
2022,20220322,20220407,20220423,20220509,368,800,0,1.0
2022,20220322,20220407,20220423,20220509,368,816,0,1.0
2022,20220322,20220407,20220423,20220509,368,832,0,1.0
2022,20220322,20220407,20220423,20220509,368,848,0,1.0
2022,20220322,20220407,20220423,20220509,368,864,0,0.896484375
2022,20220322,20220407,20220423,20220509,384,544,0,0.587890625
2022,20220322,20220407,20220423,20220509,384,560,0,0.8505859375
2022,20220322,20220407,20220423,20220509,384,576,0,0.986328125
2022,20220322,20220407,20220423,20220509,384,592,0,0.8935546875
2022,20220322,20220407,20220423,20220509,384,608,0,0.8095703125
2022,20220322,20220407,20220423,20220509,384,624,0,0.904296875
2022,20220322,20220407,20220423,20220509,384,640,0,1.0
2022,20220322,20220407,20220423,20220509,384,656,0,1.0
2022,20220322,20220407,20220423,20220509,384,672,0,1.0
2022,20220322,20220407,20220423,20220509,384,688,0,1.0
2022,20220322,20220407,20220423,20220509,384,704,0,1.0
2022,20220322,20220407,20220423,20220509,384,720,0,1.0
2022,20220322,20220407,20220423,20220509,384,736,0,1.0
2022,20220322,20220407,20220423,20220509,384,752,0,1.0
2022,20220322,20220407,20220423,20220509,384,768,0,1.0
2022,20220322,20220407,20220423,20220509,384,784,0,1.0
2022,20220322,20220407,20220423,20220509,384,800,0,1.0
2022,20220322,20220407,20220423,20220509,384,816,0,1.0
2022,20220322,20220407,20220423,20220509,384,832,0,1.0
2022,20220322,20220407,20220423,20220509,384,848,0,1.0
2022,20220322,20220407,20220423,20220509,384,864,0,0.9873046875
2022,20220322,20220407,20220423,20220509,384,880,0,0.7392578125
2022,20220322,20220407,20220423,20220509,400,576,0,0.5361328125
2022,20220322,20220407,20220423,20220509,400,624,0,0.703125
2022,20220322,20220407,20220423,20220509,400,640,0,0.9765625
2022,20220322,20220407,20220423,20220509,400,656,0,0.96484375
2022,20220322,20220407,20220423,20220509,400,672,0,0.98828125
2022,20220322,20220407,20220423,20220509,400,688,0,1.0
2022,20220322,20220407,20220423,20220509,400,704,0,1.0
2022,20220322,20220407,20220423,20220509,400,720,0,1.0
2022,20220322,20220407,20220423,20220509,400,736,0,1.0
2022,20220322,20220407,20220423,20220509,400,752,0,1.0
2022,20220322,20220407,20220423,20220509,400,768,0,1.0
2022,20220322,20220407,20220423,20220509,400,784,0,1.0
2022,20220322,20220407,20220423,20220509,400,800,0,1.0
2022,20220322,20220407,20220423,20220509,400,816,0,1.0
2022,20220322,20220407,20220423,20220509,400,832,0,1.0
2022,20220322,20220407,20220423,20220509,400,848,0,1.0
2022,20220322,20220407,20220423,20220509,400,864,0,1.0
2022,20220322,20220407,20220423,20220509,400,880,0,0.880859375
2022,20220322,20220407,20220423,20220509,416,640,0,0.541015625
2022,20220322,20220407,20220423,20220509,416,672,0,0.546875
2022,20220322,20220407,20220423,20220509,416,688,0,0.6298828125
2022,20220322,20220407,20220423,20220509,416,704,0,0.7861328125
2022,20220322,20220407,20220423,20220509,416,720,0,0.9501953125
2022,20220322,20220407,20220423,20220509,416,736,0,1.0
2022,20220322,20220407,20220423,20220509,416,752,0,0.9306640625
2022,20220322,20220407,20220423,20220509,416,768,0,0.904296875
2022,20220322,20220407,20220423,20220509,416,784,0,0.9736328125
2022,20220322,20220407,20220423,20220509,416,800,0,1.0
2022,20220322,20220407,20220423,20220509,416,816,0,1.0
2022,20220322,20220407,20220423,20220509,416,832,0,1.0
2022,20220322,20220407,20220423,20220509,416,848,0,1.0
2022,20220322,20220407,20220423,20220509,416,864,0,1.0
2022,20220322,20220407,20220423,20220509,416,880,0,0.7998046875
2022,20220322,20220407,20220423,20220509,432,720,0,0.5283203125
2022,20220322,20220407,20220423,20220509,432,736,0,0.634765625
2022,20220322,20220407,20220423,20220509,432,784,0,0.744140625
2022,20220322,20220407,20220423,20220509,432,800,0,0.8056640625
2022,20220322,20220407,20220423,20220509,432,816,0,0.7734375
2022,20220322,20220407,20220423,20220509,432,832,0,0.7802734375
2022,20220322,20220407,20220423,20220509,432,848,0,0.6953125
2022,20220322,20220407,20220423,20220509,432,864,0,0.7314453125
2022,20220322,20220407,20220423,20220509,432,880,0,0.5546875
2022,20220407,20220423,20220509,20220525,0,160,0,0.5556640625
2022,20220407,20220423,20220509,20220525,16,144,0,0.62109375
2022,20220407,20220423,20220509,20220525,16,160,0,0.83203125
2022,20220407,20220423,20220509,20220525,16,176,0,0.626953125
2022,20220407,20220423,20220509,20220525,32,80,0,0.5224609375
2022,20220407,20220423,20220509,20220525,32,128,0,0.5263671875
2022,20220407,20220423,20220509,20220525,32,144,0,0.8251953125
2022,20220407,20220423,20220509,20220525,32,160,0,0.8623046875
2022,20220407,20220423,20220509,20220525,32,176,0,0.7587890625
2022,20220407,20220423,20220509,20220525,32,192,0,0.662109375
2022,20220407,20220423,20220509,20220525,32,208,0,0.603515625
2022,20220407,20220423,20220509,20220525,48,64,0,0.701171875
2022,20220407,20220423,20220509,20220525,48,80,0,0.7919921875
2022,20220407,20220423,20220509,20220525,48,96,0,0.63671875
2022,20220407,20220423,20220509,20220525,48,112,0,0.5791015625
2022,20220407,20220423,20220509,20220525,48,128,0,0.6845703125
2022,20220407,20220423,20220509,20220525,48,144,0,0.6826171875
2022,20220407,20220423,20220509,20220525,48,160,0,0.8125
2022,20220407,20220423,20220509,20220525,48,176,0,0.98046875
2022,20220407,20220423,20220509,20220525,48,192,0,0.94140625
2022,20220407,20220423,20220509,20220525,48,208,0,0.810546875
2022,20220407,20220423,20220509,20220525,48,224,0,0.6640625
2022,20220407,20220423,20220509,20220525,48,240,0,0.54296875
2022,20220407,20220423,20220509,20220525,64,48,0,0.8173828125
2022,20220407,20220423,20220509,20220525,64,64,0,0.98828125
2022,20220407,20220423,20220509,20220525,64,80,0,0.9658203125
2022,20220407,20220423,20220509,20220525,64,96,0,0.8759765625
2022,20220407,20220423,20220509,20220525,64,112,0,0.857421875
2022,20220407,20220423,20220509,20220525,64,128,0,0.8564453125
2022,20220407,20220423,20220509,20220525,64,144,0,0.6904296875
2022,20220407,20220423,20220509,20220525,64,160,0,0.7734375
2022,20220407,20220423,20220509,20220525,64,176,0,0.9775390625
2022,20220407,20220423,20220509,20220525,64,192,0,0.99609375
2022,20220407,20220423,20220509,20220525,64,208,0,0.97265625
2022,20220407,20220423,20220509,20220525,64,224,0,0.8955078125
2022,20220407,20220423,20220509,20220525,64,240,0,0.73046875
2022,20220407,20220423,20220509,20220525,64,256,0,0.765625
2022,20220407,20220423,20220509,20220525,64,272,0,0.7060546875
2022,20220407,20220423,20220509,20220525,80,32,0,0.7021484375
2022,20220407,20220423,20220509,20220525,80,48,1,1.0
2022,20220407,20220423,20220509,20220525,80,64,1,1.0
2022,20220407,20220423,20220509,20220525,80,80,0,1.0
2022,20220407,20220423,20220509,20220525,80,96,0,0.998046875
2022,20220407,20220423,20220509,20220525,80,112,0,0.99609375
2022,20220407,20220423,20220509,20220525,80,128,0,0.99609375
2022,20220407,20220423,20220509,20220525,80,144,0,0.919921875
2022,20220407,20220423,20220509,20220525,80,160,0,0.9169921875
2022,20220407,20220423,20220509,20220525,80,176,0,0.9951171875
2022,20220407,20220423,20220509,20220525,80,192,0,1.0
2022,20220407,20220423,20220509,20220525,80,208,0,1.0
2022,20220407,20220423,20220509,20220525,80,224,0,0.9521484375
2022,20220407,20220423,20220509,20220525,80,240,0,0.857421875
2022,20220407,20220423,20220509,20220525,80,256,0,0.8994140625
2022,20220407,20220423,20220509,20220525,80,272,0,0.94140625
2022,20220407,20220423,20220509,20220525,80,288,0,0.7705078125
2022,20220407,20220423,20220509,20220525,80,304,0,0.59765625
2022,20220407,20220423,20220509,20220525,96,32,1,0.8447265625
2022,20220407,20220423,20220509,20220525,96,48,1,1.0
2022,20220407,20220423,20220509,20220525,96,64,1,1.0
2022,20220407,20220423,20220509,20220525,96,80,0,1.0
2022,20220407,20220423,20220509,20220525,96,96,0,1.0
2022,20220407,20220423,20220509,20220525,96,112,0,1.0
2022,20220407,20220423,20220509,20220525,96,128,0,1.0
2022,20220407,20220423,20220509,20220525,96,144,0,1.0
2022,20220407,20220423,20220509,20220525,96,160,0,1.0
2022,20220407,20220423,20220509,20220525,96,176,0,1.0
2022,20220407,20220423,20220509,20220525,96,192,0,1.0
2022,20220407,20220423,20220509,20220525,96,208,0,1.0
2022,20220407,20220423,20220509,20220525,96,224,0,1.0
2022,20220407,20220423,20220509,20220525,96,240,0,0.974609375
2022,20220407,20220423,20220509,20220525,96,256,0,0.904296875
2022,20220407,20220423,20220509,20220525,96,272,0,0.8330078125
2022,20220407,20220423,20220509,20220525,96,288,0,0.880859375
2022,20220407,20220423,20220509,20220525,96,304,0,0.9765625
2022,20220407,20220423,20220509,20220525,96,320,0,0.94140625
2022,20220407,20220423,20220509,20220525,96,336,0,0.7802734375
2022,20220407,20220423,20220509,20220525,112,16,1,0.5380859375
2022,20220407,20220423,20220509,20220525,112,32,1,0.984375
2022,20220407,20220423,20220509,20220525,112,48,1,1.0
2022,20220407,20220423,20220509,20220525,112,64,1,1.0
2022,20220407,20220423,20220509,20220525,112,80,0,1.0
2022,20220407,20220423,20220509,20220525,112,96,0,1.0
2022,20220407,20220423,20220509,20220525,112,112,0,1.0
2022,20220407,20220423,20220509,20220525,112,128,0,1.0
2022,20220407,20220423,20220509,20220525,112,144,0,1.0
2022,20220407,20220423,20220509,20220525,112,160,0,1.0
2022,20220407,20220423,20220509,20220525,112,176,0,1.0
2022,20220407,20220423,20220509,20220525,112,192,0,1.0
2022,20220407,20220423,20220509,20220525,112,208,0,1.0
2022,20220407,20220423,20220509,20220525,112,224,0,1.0
2022,20220407,20220423,20220509,20220525,112,240,0,0.9755859375
2022,20220407,20220423,20220509,20220525,112,256,0,0.84375
2022,20220407,20220423,20220509,20220525,112,272,0,0.7158203125
2022,20220407,20220423,20220509,20220525,112,288,0,0.732421875
2022,20220407,20220423,20220509,20220525,112,304,0,0.8798828125
2022,20220407,20220423,20220509,20220525,112,320,0,0.994140625
2022,20220407,20220423,20220509,20220525,112,336,0,0.98828125
2022,20220407,20220423,20220509,20220525,112,352,0,0.8095703125
2022,20220407,20220423,20220509,20220525,128,16,0,0.6201171875
2022,20220407,20220423,20220509,20220525,128,32,0,0.9912109375
2022,20220407,20220423,20220509,20220525,128,48,0,1.0
2022,20220407,20220423,20220509,20220525,128,64,0,1.0
2022,20220407,20220423,20220509,20220525,128,80,0,1.0
2022,20220407,20220423,20220509,20220525,128,96,0,1.0
2022,20220407,20220423,20220509,20220525,128,112,0,1.0
2022,20220407,20220423,20220509,20220525,128,128,0,1.0
2022,20220407,20220423,20220509,20220525,128,144,0,1.0
2022,20220407,20220423,20220509,20220525,128,160,0,1.0
2022,20220407,20220423,20220509,20220525,128,176,0,1.0
2022,20220407,20220423,20220509,20220525,128,192,0,1.0
2022,20220407,20220423,20220509,20220525,128,208,0,1.0
2022,20220407,20220423,20220509,20220525,128,224,0,1.0
2022,20220407,20220423,20220509,20220525,128,240,0,1.0
2022,20220407,20220423,20220509,20220525,128,256,0,0.9169921875
2022,20220407,20220423,20220509,20220525,128,272,0,0.82421875
2022,20220407,20220423,20220509,20220525,128,288,0,0.77734375
2022,20220407,20220423,20220509,20220525,128,304,0,0.841796875
2022,20220407,20220423,20220509,20220525,128,320,0,0.953125
2022,20220407,20220423,20220509,20220525,128,336,0,0.9736328125
2022,20220407,20220423,20220509,20220525,128,352,0,0.9443359375
2022,20220407,20220423,20220509,20220525,128,368,0,0.7099609375
2022,20220407,20220423,20220509,20220525,128,416,0,0.7109375
2022,20220407,20220423,20220509,20220525,128,432,0,0.73828125
2022,20220407,20220423,20220509,20220525,144,16,0,0.8701171875
2022,20220407,20220423,20220509,20220525,144,32,0,1.0
2022,20220407,20220423,20220509,20220525,144,48,0,1.0
2022,20220407,20220423,20220509,20220525,144,64,0,1.0
2022,20220407,20220423,20220509,20220525,144,80,0,1.0
2022,20220407,20220423,20220509,20220525,144,96,0,1.0
2022,20220407,20220423,20220509,20220525,144,112,0,1.0
2022,20220407,20220423,20220509,20220525,144,128,0,1.0
2022,20220407,20220423,20220509,20220525,144,144,0,1.0
2022,20220407,20220423,20220509,20220525,144,160,0,1.0
2022,20220407,20220423,20220509,20220525,144,176,0,1.0
2022,20220407,20220423,20220509,20220525,144,192,0,1.0
2022,20220407,20220423,20220509,20220525,144,208,0,1.0
2022,20220407,20220423,20220509,20220525,144,224,0,1.0
2022,20220407,20220423,20220509,20220525,144,240,0,0.99609375
2022,20220407,20220423,20220509,20220525,144,256,0,0.98046875
2022,20220407,20220423,20220509,20220525,144,272,0,0.953125
2022,20220407,20220423,20220509,20220525,144,288,0,0.931640625
2022,20220407,20220423,20220509,20220525,144,304,0,0.9375
2022,20220407,20220423,20220509,20220525,144,320,0,0.94921875
2022,20220407,20220423,20220509,20220525,144,336,0,0.9638671875
2022,20220407,20220423,20220509,20220525,144,352,0,0.9736328125
2022,20220407,20220423,20220509,20220525,144,368,0,0.94921875
2022,20220407,20220423,20220509,20220525,144,384,0,0.7578125
2022,20220407,20220423,20220509,20220525,144,400,0,0.7373046875
2022,20220407,20220423,20220509,20220525,144,416,0,0.9443359375
2022,20220407,20220423,20220509,20220525,144,432,0,0.96875
2022,20220407,20220423,20220509,20220525,144,448,0,0.564453125
2022,20220407,20220423,20220509,20220525,160,0,0,0.6923828125
2022,20220407,20220423,20220509,20220525,160,16,0,1.0
2022,20220407,20220423,20220509,20220525,160,32,0,1.0
2022,20220407,20220423,20220509,20220525,160,48,0,1.0
2022,20220407,20220423,20220509,20220525,160,64,0,1.0
2022,20220407,20220423,20220509,20220525,160,80,0,1.0
2022,20220407,20220423,20220509,20220525,160,96,0,1.0
2022,20220407,20220423,20220509,20220525,160,112,0,1.0
2022,20220407,20220423,20220509,20220525,160,128,0,1.0
2022,20220407,20220423,20220509,20220525,160,144,0,1.0
2022,20220407,20220423,20220509,20220525,160,160,0,1.0
2022,20220407,20220423,20220509,20220525,160,176,0,1.0
2022,20220407,20220423,20220509,20220525,160,192,0,1.0
2022,20220407,20220423,20220509,20220525,160,208,0,1.0
2022,20220407,20220423,20220509,20220525,160,224,0,1.0
2022,20220407,20220423,20220509,20220525,160,240,0,0.99609375
2022,20220407,20220423,20220509,20220525,160,256,0,0.99609375
2022,20220407,20220423,20220509,20220525,160,272,0,0.986328125
2022,20220407,20220423,20220509,20220525,160,288,0,0.986328125
2022,20220407,20220423,20220509,20220525,160,304,0,0.9931640625
2022,20220407,20220423,20220509,20220525,160,320,0,0.966796875
2022,20220407,20220423,20220509,20220525,160,336,0,0.9521484375
2022,20220407,20220423,20220509,20220525,160,352,0,0.9521484375
2022,20220407,20220423,20220509,20220525,160,368,0,0.8681640625
2022,20220407,20220423,20220509,20220525,160,384,0,0.7421875
2022,20220407,20220423,20220509,20220525,160,400,0,0.826171875
2022,20220407,20220423,20220509,20220525,160,416,0,0.9287109375
2022,20220407,20220423,20220509,20220525,160,432,0,0.7958984375
2022,20220407,20220423,20220509,20220525,160,448,0,0.5439453125
2022,20220407,20220423,20220509,20220525,176,16,0,0.8017578125
2022,20220407,20220423,20220509,20220525,176,32,0,0.947265625
2022,20220407,20220423,20220509,20220525,176,48,0,0.96484375
2022,20220407,20220423,20220509,20220525,176,64,0,0.9990234375
2022,20220407,20220423,20220509,20220525,176,80,0,1.0
2022,20220407,20220423,20220509,20220525,176,96,0,1.0
2022,20220407,20220423,20220509,20220525,176,112,0,1.0
2022,20220407,20220423,20220509,20220525,176,128,0,1.0
2022,20220407,20220423,20220509,20220525,176,144,0,1.0
2022,20220407,20220423,20220509,20220525,176,160,0,1.0
2022,20220407,20220423,20220509,20220525,176,176,0,1.0
2022,20220407,20220423,20220509,20220525,176,192,0,1.0
2022,20220407,20220423,20220509,20220525,176,208,0,1.0
2022,20220407,20220423,20220509,20220525,176,224,1,1.0
2022,20220407,20220423,20220509,20220525,176,240,1,1.0
2022,20220407,20220423,20220509,20220525,176,256,0,1.0
2022,20220407,20220423,20220509,20220525,176,272,0,0.986328125
2022,20220407,20220423,20220509,20220525,176,288,0,0.986328125
2022,20220407,20220423,20220509,20220525,176,304,0,0.994140625
2022,20220407,20220423,20220509,20220525,176,320,0,0.8935546875
2022,20220407,20220423,20220509,20220525,176,336,0,0.703125
2022,20220407,20220423,20220509,20220525,176,352,0,0.623046875
2022,20220407,20220423,20220509,20220525,176,368,0,0.5751953125
2022,20220407,20220423,20220509,20220525,176,384,0,0.6767578125
2022,20220407,20220423,20220509,20220525,176,400,0,0.83203125
2022,20220407,20220423,20220509,20220525,176,416,0,0.81640625
2022,20220407,20220423,20220509,20220525,176,432,0,0.69921875
2022,20220407,20220423,20220509,20220525,176,448,0,0.6162109375
2022,20220407,20220423,20220509,20220525,192,32,0,0.5146484375
2022,20220407,20220423,20220509,20220525,192,48,0,0.56640625
2022,20220407,20220423,20220509,20220525,192,64,0,0.7470703125
2022,20220407,20220423,20220509,20220525,192,80,0,0.947265625
2022,20220407,20220423,20220509,20220525,192,96,0,0.998046875
2022,20220407,20220423,20220509,20220525,192,112,0,1.0
2022,20220407,20220423,20220509,20220525,192,128,0,1.0
2022,20220407,20220423,20220509,20220525,192,144,0,1.0
2022,20220407,20220423,20220509,20220525,192,160,0,1.0
2022,20220407,20220423,20220509,20220525,192,176,0,1.0
2022,20220407,20220423,20220509,20220525,192,192,1,1.0
2022,20220407,20220423,20220509,20220525,192,208,1,1.0
2022,20220407,20220423,20220509,20220525,192,224,1,1.0
2022,20220407,20220423,20220509,20220525,192,240,1,1.0
2022,20220407,20220423,20220509,20220525,192,256,0,1.0
2022,20220407,20220423,20220509,20220525,192,272,0,1.0
2022,20220407,20220423,20220509,20220525,192,288,0,1.0
2022,20220407,20220423,20220509,20220525,192,304,0,0.9990234375
2022,20220407,20220423,20220509,20220525,192,320,0,0.9169921875
2022,20220407,20220423,20220509,20220525,192,336,0,0.7333984375
2022,20220407,20220423,20220509,20220525,192,352,0,0.6474609375
2022,20220407,20220423,20220509,20220525,192,368,0,0.681640625
2022,20220407,20220423,20220509,20220525,192,384,0,0.8095703125
2022,20220407,20220423,20220509,20220525,192,400,0,0.7080078125
2022,20220407,20220423,20220509,20220525,192,416,0,0.5595703125
2022,20220407,20220423,20220509,20220525,192,432,0,0.6298828125
2022,20220407,20220423,20220509,20220525,192,448,0,0.7587890625
2022,20220407,20220423,20220509,20220525,192,464,0,0.763671875
2022,20220407,20220423,20220509,20220525,208,80,0,0.5185546875
2022,20220407,20220423,20220509,20220525,208,96,0,0.751953125
2022,20220407,20220423,20220509,20220525,208,112,0,0.9267578125
2022,20220407,20220423,20220509,20220525,208,128,0,0.9921875
2022,20220407,20220423,20220509,20220525,208,144,0,1.0
2022,20220407,20220423,20220509,20220525,208,160,0,1.0
2022,20220407,20220423,20220509,20220525,208,176,0,1.0
2022,20220407,20220423,20220509,20220525,208,192,1,1.0
2022,20220407,20220423,20220509,20220525,208,208,1,1.0
2022,20220407,20220423,20220509,20220525,208,224,1,1.0
2022,20220407,20220423,20220509,20220525,208,240,1,1.0
2022,20220407,20220423,20220509,20220525,208,256,0,1.0
2022,20220407,20220423,20220509,20220525,208,272,0,1.0
2022,20220407,20220423,20220509,20220525,208,288,0,1.0
2022,20220407,20220423,20220509,20220525,208,304,0,1.0
2022,20220407,20220423,20220509,20220525,208,320,0,1.0
2022,20220407,20220423,20220509,20220525,208,336,0,0.9990234375
2022,20220407,20220423,20220509,20220525,208,352,0,0.98828125
2022,20220407,20220423,20220509,20220525,208,368,0,0.984375
2022,20220407,20220423,20220509,20220525,208,384,0,0.98828125
2022,20220407,20220423,20220509,20220525,208,400,0,0.8251953125
2022,20220407,20220423,20220509,20220525,208,416,0,0.66796875
2022,20220407,20220423,20220509,20220525,208,432,0,0.6806640625
2022,20220407,20220423,20220509,20220525,208,448,0,0.783203125
